FY,state,measure_name,avg_err,hospitals_reporting,total_rows,delta_prev
2025,IL,READM-30-PN-HRRP,1.0218886597938144,97,97,-6.185567010308368e-05
2025,IN,READM-30-PN-HRRP,0.9913500000000001,60,60,0.010522727272727295
2025,KS,READM-30-PN-HRRP,0.9850222222222222,27,27,0.0015407407407408424
2025,KY,READM-30-PN-HRRP,1.0135627450980391,51,51,0.000894117647058712
2025,LA,READM-30-PN-HRRP,1.0049139534883722,43,43,0.0032677996422183497
2025,MA,READM-30-PN-HRRP,1.055458,50,50,0.007967999999999975
2025,MD,READM-30-PN-HRRP,0.982148717948718,39,39,0.000853846153846316
2025,ME,READM-30-PN-HRRP,0.9797545454545454,11,11,0.014083116883116809
2025,MI,READM-30-PN-HRRP,1.018786111111111,72,72,0.007654227053139895
2025,MN,READM-30-PN-HRRP,0.9876033333333333,30,30,-0.009450833333333297
2025,MO,READM-30-PN-HRRP,0.9965547169811321,53,53,-0.0058037735849055805
2025,MS,READM-30-PN-HRRP,1.0351725,40,40,0.005866944444444577
2025,MT,READM-30-PN-HRRP,0.9187444444444446,9,9,-0.01901111111111098
2025,NC,READM-30-PN-HRRP,0.9875694444444445,72,72,-0.0011166666666666547
2025,ND,READM-30-PN-HRRP,0.9439666666666667,6,6,-0.02251666666666652
2025,NE,READM-30-PN-HRRP,0.9916705882352941,17,17,0.014849159663865574
2025,NH,READM-30-PN-HRRP,1.000953846153846,13,13,-0.02125384615384629
2025,NJ,READM-30-PN-HRRP,1.0287622950819673,61,61,-0.005974993053625921
2025,NM,READM-30-PN-HRRP,0.97535,12,12,-0.025433333333333308
2025,NV,READM-30-PN-HRRP,1.027029411764706,17,17,-0.0011428104575161857
2025,NY,READM-30-PN-HRRP,1.0312974137931035,116,116,-0.0016650862068965377
2025,OH,READM-30-PN-HRRP,1.0083085106382979,94,94,0.00222628841607575
2025,OK,READM-30-PN-HRRP,0.9958048780487806,41,41,-0.003913543003850939
2025,OR,READM-30-PN-HRRP,0.9654727272727274,22,22,-0.00450095693779895
2025,PA,READM-30-PN-HRRP,0.997687,100,100,-0.006759391752577448
2025,RI,READM-30-PN-HRRP,0.9802875,8,8,-0.03564999999999996
2025,SC,READM-30-PN-HRRP,0.9980227272727272,44,44,-0.012402272727272678
2025,SD,READM-30-PN-HRRP,0.946325,8,8,0.0010107142857141982
2025,TN,READM-30-PN-HRRP,0.9977290322580645,62,62,-0.0046489338436304095
2025,TX,READM-30-PN-HRRP,1.004730409356725,171,171,0.002029189844529933
2025,UT,READM-30-PN-HRRP,0.9334166666666667,12,12,-0.01808333333333345
2025,VA,READM-30-PN-HRRP,1.004123076923077,65,65,-0.00127067307692319
2025,VT,READM-30-PN-HRRP,0.9584199999999999,5,5,-0.028280000000000194
2025,WA,READM-30-PN-HRRP,0.9673487179487179,39,39,-0.0056987820512821585
2025,WI,READM-30-PN-HRRP,0.9883181818181819,44,44,-0.0008997668997668962
2025,WV,READM-30-PN-HRRP,1.014878947368421,19,19,0.005368421052631467
2025,WY,READM-30-PN-HRRP,0.984775,4,4,0.009324999999999917
